workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
29,num_det,those,pitchers,five,those five pitchers,False,NA,pitchers five those
29,num,NA,darts,eight,eight darts,False,NA,darts eight
29,num_det,these,couches,five,these five couches,False,NA,couches five these
29,num_det,these,ribbons,two,these two ribbons,False,NA,ribbons two these
29,num_det,those,horses,two,those two horses,False,NA,horses two those
29,num_det,these,lamps,three,these three lamps,False,NA,these three lamps
29,num,NA,pears,two,two pears,False,NA,pears two
29,det,NA,boxes,those,those boxes,False,NA,boxes those
29,det,NA,leaf,that,that leaf,False,NA,leaf that
29,det,NA,key,that,that key,False,NA,key that
29,num_det,these,hats,two,these two hats,False,NA,hats two these
29,num,NA,suitcases,five,five suitcases,False,NA,suitcases five
29,num_det,those,keys,four,those four keys,False,NA,keys four those
29,num_det,these,shovels,seven,these seven shovels,False,NA,shovels seven these
29,num_det,this,bowl,one,this one bowl,False,NA,bowl one this
29,num,NA,boxes,nine,nine boxes,False,NA,boxes nine
29,num,NA,trays,seven,seven trays,False,NA,trays seven
29,num_det,those,chairs,three,those three chairs,False,NA,chairs three those
29,num_det,those,bananas,nine,those nine bananas,False,NA,bananas nine those
29,num,NA,bowl,one,one bowl,False,NA,bowl one
29,num_det,those,cherries,ten,those ten cherries,False,NA,cherries ten those
29,det,NA,hat,that,that hat,False,NA,hat that
29,num_det,those,boxes,nine,those nine boxes,False,NA,boxes nine those
29,det,NA,ribbon,this,this ribbon,False,NA,ribbon this
29,det,NA,pig,this,this pig,False,NA,this pig
29,num_det,these,shirts,nine,these nine shirts,False,NA,shirts nine these
29,num_det,those,pineapples,three,those three pineapples,False,NA,pineapples three those
29,num_det,those,ducks,four,those four ducks,False,NA,ducks four those
29,num_det,those,vases,seven,those seven vases,False,NA,vases those seven
29,num_det,those,trays,five,those five trays,False,NA,trays those five
29,num_det,those,handbags,two,those two handbags,False,NA,handbags two those
29,num,NA,pineapples,three,three pineapples,False,NA,pineapples three
29,num_det,those,spatulas,three,those three spatulas,False,NA,spatulas three those
29,num,NA,horses,eight,eight horses,False,NA,horses eight
29,num_det,those,suitcases,ten,those ten suitcases,False,NA,suitcases ten those
29,num,NA,shirts,nine,nine shirts,False,NA,shirts nine
29,num_det,these,darts,nine,these nine darts,False,NA,darts these nine
29,det,NA,shovels,those,those shovels,False,NA,shovels those
29,det,NA,pear,that,that pear,False,NA,pear that
29,num_det,those,scarfs,three,those three scarfs,False,NA,scarfs those three
29,num_det,these,pillows,two,these two pillows,False,NA,these two pillows
29,num_det,these,leaves,six,these six leaves,False,NA,leaves six these
29,num_det,those,cars,five,those five cars,False,NA,cars five those
29,det,NA,trays,those,those trays,False,NA,those trays
29,det,NA,spatulas,those,those spatulas,False,NA,those spatulas
29,num_det,those,pears,six,those six pears,False,NA,pears six those
29,num_det,these,shoes,three,these three shoes,False,NA,shoes three these
29,num,NA,scarfs,six,six scarfs,False,NA,scarfs six
29,num_det,these,pigs,nine,these nine pigs,False,NA,pigs nine these
30,num,NA,bowls,NA,eight bowls,NA,eight,bowls eight
30,num,NA,ribbons,NA,three ribbons,NA,three,ribbons three
30,det,NA,shoes,NA,these shoes,NA,these,shoes these
30,num,NA,hats,NA,five hats,NA,five,hats five
30,num,NA,shirts,NA,three shirts,NA,three,shirts three
30,det,NA,spatula,NA,this spatula,NA,this,spatula this
30,det,NA,car,NA,that car,NA,that,car that
30,det,NA,shovels,NA,those shovels,NA,those,shovels those
30,num,NA,shoes,NA,ten shoes,NA,ten,shoes ten
30,num,NA,cars,NA,two cars,NA,two,cars two
30,det,NA,horse,NA,that horse,NA,that,horse that
30,num,NA,pitcher,NA,one pitcher,NA,one,pitcher one
30,det,NA,pigs,NA,those pigs,NA,those,pigs those
30,det,NA,suitcase,NA,this suitcase,NA,this,suitcase this
30,num,NA,darts,NA,five darts,NA,five,darts five
30,num,NA,cows,NA,eight cows,NA,eight,cows eight
30,num,NA,pillows,NA,seven pillows,NA,seven,pillows seven
30,det,NA,lamps,NA,those lamps,NA,those,those lamps
30,det,NA,box,NA,that box,NA,that,box that
30,num,NA,leaves,NA,two leaves,NA,two,leaves two
30,det,NA,chairs,NA,those chairs,NA,those,chairs those
30,det,NA,bowl,NA,this bowl,NA,this,bowl this
30,det,NA,pitcher,NA,that pitcher,NA,that,pitcher that
30,num,NA,lamps,NA,five lamps,NA,five,lamps five
30,num,NA,spatulas,NA,three spatulas,NA,three,spatulas three
30,det,NA,cherry,NA,that cherry,NA,that,cherry that
30,det,NA,tray,NA,that tray,NA,that,tray that
30,num,NA,pineapples,NA,six pineapples,NA,six,pineapples six
30,num,NA,shovels,NA,six shovels,NA,six,shovels six
30,det,NA,leaf,NA,this leaf,NA,this,leaf this
30,num_det,these,scarfs,four,these four scarfs,False,NA,scarfs these four
30,det,NA,key,this,this key,False,NA,key this
30,num_det,those,shirts,four,those four shirts,False,NA,shirts four those
30,num_det,these,lamps,seven,these seven lamps,False,NA,lamps seven these
30,num_det,these,cows,nine,these nine cows,False,NA,cows nine these
30,num_det,these,bananas,nine,these nine bananas,False,NA,bananas nine these
30,num_det,these,cherries,nine,these nine cherries,False,NA,cherries nine these
30,num_det,these,chairs,nine,these nine chairs,False,NA,chairs nine these
30,num_det,those,bowls,eight,those eight bowls,False,NA,bowls eight those
30,det,NA,lamps,these,these lamps,False,NA,lamps these
30,num,NA,horses,eight,eight horses,False,NA,horses eight
30,num_det,those,shovels,five,those five shovels,False,NA,shovels five those
30,num_det,these,cars,ten,these ten cars,False,NA,cars ten these
30,num_det,that,duck,one,that one duck,False,NA,duck that one
30,num_det,those,pineapples,three,those three pineapples,False,NA,pineapples three those
30,num_det,those,shoes,five,those five shoes,False,NA,shoes those five
30,num_det,these,keys,six,these six keys,False,NA,keys six these
30,num_det,those,pitchers,four,those four pitchers,False,NA,pitchers four those
30,num,NA,bowls,two,two bowls,False,NA,bowls two
30,num_det,these,vases,four,these four vases,False,NA,vases four these
30,num_det,those,trays,five,those five trays,False,NA,trays five those
30,num,NA,bananas,five,five bananas,False,NA,bananas five
30,num,NA,keys,three,three keys,False,NA,keys three
30,det,NA,leaf,this,this leaf,False,NA,leaf this
30,det,NA,box,that,that box,False,NA,box that
30,det,NA,ducks,those,those ducks,False,NA,ducks those
30,num_det,these,darts,four,these four darts,False,NA,darts four these
30,det,NA,spatula,this,this spatula,False,NA,spatula this
30,num_det,these,horses,eight,these eight horses,False,NA,horses eight these
30,num_det,those,pillows,eight,those eight pillows,False,NA,pillows eight those
30,num_det,those,handbags,six,those six handbags,False,NA,handbags six those
30,num,NA,ribbons,ten,ten ribbons,False,NA,ribbons ten
30,det,NA,car,that,that car,False,NA,car that
30,num_det,these,leaves,five,these five leaves,False,NA,leaves five these
30,num_det,those,ribbons,three,those three ribbons,False,NA,ribbons three those
30,num,NA,pig,one,one pig,False,NA,pig one
30,det,NA,bowl,that,that bowl,False,NA,bowl that
30,det,NA,pears,those,those pears,False,NA,pears those
30,num_det,those,pears,four,those four pears,False,NA,pears four those
30,det,NA,pillow,that,that pillow,False,NA,pillow that
30,num,NA,spatulas,five,five spatulas,False,NA,spatulas five
30,num,NA,vases,four,four vases,False,NA,vases four
30,num_det,those,pigs,four,those four pigs,False,NA,four those pigs
30,num_det,those,boxes,five,those five boxes,False,NA,boxes five those
30,num_det,that,suitcase,one,that one suitcase,False,NA,suitcase that one
30,num_det,this,spatula,one,this one spatula,False,NA,spatula this one
30,num_det,these,couches,five,these five couches,False,NA,these five couches
30,num,NA,pineapples,nine,nine pineapples,False,NA,pineapples nine
30,num,NA,leaves,two,two leaves,False,NA,two leaves
30,num_det,these,hats,four,these four hats,False,NA,hats four these
31,num,NA,leaves,NA,two leaves,NA,two,leaves two
31,det,NA,tray,NA,that tray,NA,that,tray that
31,det,NA,bowls,NA,these bowls,NA,these,bowls these
31,det,NA,shirt,NA,this shirt,NA,this,shirt this
31,num,NA,scarfs,NA,four scarfs,NA,four,scarfs four
31,det,NA,vases,NA,these vases,NA,these,vases these
31,det,NA,cars,NA,those cars,NA,those,cars those
31,det,NA,shoes,NA,those shoes,NA,those,shoes those
31,det,NA,couch,NA,this couch,NA,this,couch this
31,num,NA,bananas,NA,two bananas,NA,two,bananas two
31,num,NA,keys,NA,six keys,NA,six,keys six
31,det,NA,pigs,NA,those pigs,NA,those,pigs those
31,num,NA,hats,NA,six hats,NA,six,hats six
31,num,NA,suitcases,NA,ten suitcases,NA,ten,suitcases ten
31,det,NA,cow,NA,that cow,NA,that,cow that
31,det,NA,lamps,NA,those lamps,NA,those,lamps those
31,num,NA,shoes,NA,seven shoes,NA,seven,shoes seven
31,det,NA,dart,NA,that dart,NA,that,dart that
31,num,NA,boxes,NA,seven boxes,NA,seven,boxes seven
31,num,NA,cars,NA,ten cars,NA,ten,cars ten
31,det,NA,scarfs,NA,those scarfs,NA,those,scarfs those
31,num,NA,tray,NA,one tray,NA,one,tray one
31,num,NA,shovels,NA,four shovels,NA,four,shovels four
31,num,NA,darts,NA,five darts,NA,five,darts five
31,det,NA,chairs,NA,these chairs,NA,these,chairs these
31,num,NA,cherry,NA,one cherry,NA,one,cherry one
31,num,NA,shirts,NA,four shirts,NA,four,shirts four
31,num,NA,lamps,NA,two lamps,NA,two,lamps two
31,det,NA,cherries,NA,those cherries,NA,those,cherries those
31,det,NA,shovels,NA,these shovels,NA,these,shovels these
31,num_det,those,shovels,nine,those nine shovels,False,NA,shovels nine those
31,num_det,this,tray,one,this one tray,False,NA,tray one this
31,num_det,these,pineapples,two,these two pineapples,False,NA,pineapples two these
31,num_det,those,hats,seven,those seven hats,False,NA,hats seven those
31,num,NA,pineapples,three,three pineapples,False,NA,pineapples three
31,num,NA,shirts,nine,nine shirts,False,NA,shirts nine
31,num_det,those,cars,four,those four cars,False,NA,cars four those
31,det,NA,cows,these,these cows,False,NA,cows these
31,num,NA,hats,two,two hats,False,NA,hats two
31,num_det,these,couches,five,these five couches,False,NA,couches five these
31,num,NA,trays,seven,seven trays,False,NA,trays seven
31,num_det,those,bananas,nine,those nine bananas,False,NA,bananas nine those
31,det,NA,pineapples,these,these pineapples,False,NA,pineapples these
31,num_det,those,shirts,three,those three shirts,False,NA,shirts three those
31,det,NA,banana,that,that banana,False,NA,banana that
31,det,NA,bowl,that,that bowl,False,NA,bowl that
31,det,NA,pear,this,this pear,False,NA,pear this
31,num_det,those,pears,seven,those seven pears,False,NA,pears seven those
31,num,NA,scarfs,nine,nine scarfs,False,NA,scarfs nine
31,num_det,that,leaf,one,that one leaf,False,NA,leaf one that
31,det,NA,suitcase,that,that suitcase,False,NA,suitcase that
31,num_det,that,cow,one,that one cow,False,NA,cow one that
31,num_det,these,ducks,nine,these nine ducks,False,NA,ducks nine these
31,num_det,those,bowls,four,those four bowls,False,NA,bowls four those
31,num_det,those,keys,ten,those ten keys,False,NA,keys ten those
31,num,NA,shovels,eight,eight shovels,False,NA,shovels eight
31,num_det,these,shoes,ten,these ten shoes,False,NA,shoes ten these
31,num_det,that,cherry,one,that one cherry,False,NA,cherry one that
31,num_det,these,chairs,two,these two chairs,False,NA,chairs two these
31,num,NA,shoes,nine,nine shoes,False,NA,shoes nine
31,num_det,these,lamps,six,these six lamps,False,NA,lamps six these
31,num_det,that,scarf,one,that one scarf,False,NA,scarf one that
31,num_det,these,boxes,two,these two boxes,False,NA,boxes two these
31,det,NA,hats,those,those hats,False,NA,hats those
31,num,NA,pigs,seven,seven pigs,False,NA,pigs seven
31,num_det,those,pillows,six,those six pillows,False,NA,pillows six those
31,num,NA,horses,ten,ten horses,False,NA,horses ten
31,num_det,this,spatula,one,this one spatula,False,NA,spatula one this
31,det,NA,car,this,this car,False,NA,this car
31,num_det,those,darts,nine,those nine darts,False,NA,darts nine those
31,num_det,those,pitchers,seven,those seven pitchers,False,NA,pitchers seven those
31,num,NA,darts,six,six darts,False,NA,darts six
31,det,NA,box,this,this box,False,NA,box this
31,num_det,those,vases,nine,those nine vases,False,NA,vases nine those
31,det,NA,lamp,this,this lamp,False,NA,lamp this
31,num_det,that,handbag,one,that one handbag,False,NA,handbag one that
31,num_det,that,horse,one,that one horse,False,NA,horse one that
31,num_det,those,pigs,five,those five pigs,False,NA,pigs five those
31,num_det,these,suitcases,four,these four suitcases,False,NA,suitcases four these
31,num_det,those,ribbons,three,those three ribbons,False,NA,ribbons three those
